linha_produto_x,principio_ativo,n_skus,marcas,cod_item_fuzz_token_set,desc_fuzz_token_set,fuzz_token_set,cod_item_fuzz_token_sort,desc_fuzz_token_sort,fuzz_token_sort,cod_item_fuzz_wratio,desc_fuzz_wratio,fuzz_wratio,cod_item_tfidf,desc_tfidf,tfidf,cod_item_spacy,desc_spacy,spacy,score_mean,score_max,score_std,best_method,best_cod_item,best_desc_global,linha_key,confianca,linha_produto_y,custo_medio,custo_min,custo_max,cod_item_fuzzy,vl_medio,abc,desc_global_fuzzy,cod_item,prev_mes_rs,incerteza,prioridade,gap_custo_pct,ja_rodou_llm
GARROTE EM ROLO LATEX FREE 46CM,PRODUTOS PARA SAUDE,1,['LABOR IMPORT'],102362,gaze esteril em rolo 2m,0.59,102362,gaze esteril em rolo 2m,0.59,100262,etiqueta adesiva branca 96mm x 72mm (rolo) bopp  - 400 etiquetas,0.86,102362,gaze esteril em rolo 2m,0.2240877620691154,102394,curativo aquacel ag + alginato de prata 15cm x15cm (ref: 413568),0.7712462544441223,0.6070668033026475,0.86,0.2440213063150201,fuzz_wratio,100262,etiqueta adesiva branca 96mm x 72mm (rolo) bopp  - 400 etiquetas,GARROTE EM ROLO LATEX FREE 46CM,revisar,GARROTE EM ROLO LATEX FREE 46CM,36.21,36.21,36.21,100262,29.15,A,etiqueta adesiva branca 96mm x 72mm (rolo) bopp  - 400 etiquetas,100262,11883.5805,0.41,4872.0,24.2,False
SABONETE RIOMAX CREMOSO GLICERINA 1 LITRO,COSMETICOS,1,['RIOQUIMICA'],87309,glicerina 12% sol ret c/ sonda 500 ml fr,0.58,87309,glicerina 12% sol ret c/ sonda 500 ml fr,0.58,84963,isosource 1.5 1000ml (sa),0.86,83880,sabonete liquido perolado set soap 5 litros,0.3306490880817589,111955,"alcool espuma universal 1,4l",0.8308539390563965,0.6363006054276311,0.86,0.2165956977625477,fuzz_wratio,84963,isosource 1.5 1000ml (sa),SABONETE RIOMAX CREMOSO GLICERINA 1 LITRO,revisar,SABONETE RIOMAX CREMOSO GLICERINA 1 LITRO,13.615278,13.615278,13.615278,84963,32.63,A,isosource 1.5 1000ml (sa),84963,11554.283000000001,0.42,4853.0,-58.3,False
TUBO CONICO,PRODUTOS PARA SAUDE,1,['CRAL'],83931,tubo de aspiracao esteril pc c/ 2mt colig asp un asp vac cri ref 674170,0.53,83777,mouse usb optico,0.52,83931,tubo de aspiracao esteril pc c/ 2mt colig asp un asp vac cri ref 674170,0.86,101399,tubo nasal flexitrunk de 70 mm x 5,0.2397118777974604,103580,fixador de tubo orotraqueal velcro adulto,0.6500928401947021,0.5599609435984325,0.86,0.2253892152762441,fuzz_wratio,83931,tubo de aspiracao esteril pc c/ 2mt colig asp un asp vac cri ref 674170,TUBO CONICO,revisar,TUBO CONICO,0.115,0.115,0.115,83931,2.8,A,tubo de aspiracao esteril pc c/ 2mt colig asp un asp vac cri ref 674170,83931,10257.24,0.47,4821.0,-95.9,False
CITARABINA (50MG/ML SOL INJ IV/SC 10ML),CITARABINA,1,['BLAU'],83688,ocitocina 5 ui/ml sol inj amp 1 ml,0.71,86732,dopamina 5 mg/ml sol inj iv amp 10 ml,0.68,86318,ceftazidima + avibactam 2000 mg + 500 mg po liof inj fa (torgena),0.86,106817,capecitabina 500 mg com rev,0.2220282593238872,92892,etanercepte 50 mg/ml sol inj sc caneta preenc 1 ml erelzi ,0.951913595199585,0.6847883709046945,0.951913595199585,0.2814518058356829,spacy,92892,etanercepte 50 mg/ml sol inj sc caneta preenc 1 ml erelzi ,CITARABINA (50MG/ML SOL INJ IV/SC 10ML),revisar,CITARABINA (50MG/ML SOL INJ IV/SC 10ML),21.5,21.5,21.5,92892,396.8,B,etanercepte 50 mg/ml sol inj sc caneta preenc 1 ml erelzi ,92892,16419.584000000003,0.29,4762.0,-94.6,False
BLOOD STOP-CURATIVO REDONDO AD BRANCO,PRODUTOS PARA SAUDE,1,['CIEX'],84230,curativo redondo antiseptico rl c/ 500 und,0.6,84230,curativo redondo antiseptico rl c/ 500 und,0.59,102394,curativo aquacel ag + alginato de prata 15cm x15cm (ref: 413568),0.86,84230,curativo redondo antiseptico rl c/ 500 und,0.4425265168826433,87493,cateter central venoso duplo lumem ad 7fr x 20cm kit c/ bisturi,0.4684480428695678,0.5921949119504422,0.86,0.1654533305139645,fuzz_wratio,102394,curativo aquacel ag + alginato de prata 15cm x15cm (ref: 413568),BLOOD STOP-CURATIVO REDONDO AD BRANCO,revisar,BLOOD STOP-CURATIVO REDONDO AD BRANCO,0.0176,0.0176,0.0176,102394,115.61,A,curativo aquacel ag + alginato de prata 15cm x15cm (ref: 413568),102394,11144.804,0.4,4458.0,-100.0,False
"CABAZITAXEL INJETAVEL (60MG INJ IV 1,5ML C/DIL 4,5ML)",CABAZITAXEL,2,['EUROFARMA ONCO'],116877,"golimumabe 50mg/0,5ml sol inj caneta 0,5 ml simponi",0.54,100812,base adesiva plana 70mm recortável 10-65mm ref.10531,0.49,110403,"skyrizi 150 mg/ml sol inj carp plas trans x 2,4 ml + disp autoinj - risanquizumabe &#x2013 carp",0.86,83644,agua para injetaveis sol inj amp 10 ml,0.1913658277012738,115427,"edaravona 1,5 mg/ml amp iv 20 ml radicava",0.9687259793281556,0.610018361405886,0.9687259793281556,0.3105394084393628,spacy,115427,"edaravona 1,5 mg/ml amp iv 20 ml radicava","CABAZITAXEL INJETAVEL (60MG INJ IV 1,5ML C/DIL 4,5ML)",revisar,"CABAZITAXEL INJETAVEL (60MG INJ IV 1,5ML C/DIL 4,5ML)",2050.0,1100.0,3000.0,115427,135.56,C,"edaravona 1,5 mg/ml amp iv 20 ml radicava",115427,9424.1312,0.46,4335.0,1412.2,False
TIOGUANINA (40MG CP),TIOGUANINA,1,['ASPEN PHARMA'],92918,nitrofurantoína 100 mg cap,0.59,92918,nitrofurantoína 100 mg cap,0.59,92908,sulfametoxazol + trimetoprima 200 mg + 40mg/5ml sus or fr 100 ml ,0.86,87225,teicoplanina 400 mg po liof inj fa,0.1708485719002406,110488,upadacitinibe 45 mg rinvoq,0.9171199202537536,0.6255936984307988,0.9171199202537536,0.2954914571798043,spacy,110488,upadacitinibe 45 mg rinvoq,TIOGUANINA (40MG CP),revisar,TIOGUANINA (40MG CP),9.91796,9.91796,9.91796,110488,268.03,B,upadacitinibe 45 mg rinvoq,110488,10131.533999999998,0.41,4154.0,-96.3,False
USO E CONSUMO,USO E CONSUMO,108,"['MAIS DADOS ', 'USO E CONSUMO']",87158,riluzol 50 mg com rev,0.47,87158,riluzol 50 mg com rev,0.47,83881,saco de lixo 100lts preto 80x95cm 6 micra a e d embalagens,0.86,84902,lembrete de consulta centro clinico 50x1,0.177943327323073,116647,"camara de umidificacao de alimentacao automatica vhc10, uso infantil, descartavel",0.6914238333702087,0.5338734321386563,0.86,0.2578888022838613,fuzz_wratio,83881,saco de lixo 100lts preto 80x95cm 6 micra a e d embalagens,USO E CONSUMO,revisar,USO E CONSUMO,5910.870947907407,0.0,560000.0,83881,0.41,A,saco de lixo 100lts preto 80x95cm 6 micra a e d embalagens,83881,7494.799999999999,0.53,3972.0,1441575.8,False
TESTE BIOLOGICO 00135 PACOTE B&D PLUS (PT),PRODUTOS PARA SAUDE,1,['3M'],84160,biologico autocontido verify assert steris leitura 40 minuto,0.54,83922,teste bowie dick pct pronto,0.54,114194,vicryl plus ag 1 70cm 40mm 1/2 cilindrica - geral/obgin (vcp353h),0.86,88020,fralda geriatrica tamanho g np bigfral plus (pacote ),0.2416296236473997,87519,equipo microgotas c/ pinca rolet,0.8329441547393799,0.6029147556773559,0.86,0.2536975693966416,fuzz_wratio,114194,vicryl plus ag 1 70cm 40mm 1/2 cilindrica - geral/obgin (vcp353h),TESTE BIOLOGICO 00135 PACOTE B&D PLUS (PT),revisar,TESTE BIOLOGICO 00135 PACOTE B&D PLUS (PT),30.48,30.48,30.48,114194,19.07,A,vicryl plus ag 1 70cm 40mm 1/2 cilindrica - geral/obgin (vcp353h),114194,8055.168,0.46,3705.0,59.8,False
"BUSSULFANO (6,0MG/ML SOL INFUS IV FA 10ML)",BUSSULFANO,2,['ACCORD'],87279,ustequinumabe 130 mg/26 ml sol inj infus iv fa 26 ml stelara,0.62,106331,etilefrina 10mg/ml sol inj amp 1ml,0.62,110403,"skyrizi 150 mg/ml sol inj carp plas trans x 2,4 ml + disp autoinj - risanquizumabe &#x2013 carp",0.86,87279,ustequinumabe 130 mg/26 ml sol inj infus iv fa 26 ml stelara,0.1951983926813926,87201,sugamadex sodico 100 mg/ml sol inj iv fa 2 ml,0.9728519916534424,0.653610076866967,0.9728519916534424,0.298710874952376,spacy,87201,sugamadex sodico 100 mg/ml sol inj iv fa 2 ml,"BUSSULFANO (6,0MG/ML SOL INFUS IV FA 10ML)",revisar,"BUSSULFANO (6,0MG/ML SOL INFUS IV FA 10ML)",937.5,915.0,960.0,87201,36.98,B,sugamadex sodico 100 mg/ml sol inj iv fa 2 ml,87201,9489.068,0.38,3606.0,2435.2,False
METOTREXATO (25MG/ML SOL INJ/DIL INFUS IV/IM/IT FA 2ML),METOTREXATO,1,['ACCORD'],87279,ustequinumabe 130 mg/26 ml sol inj infus iv fa 26 ml stelara,0.62,86709,diclofenaco 25 mg/ml sol inj im amp 3 ml,0.58,110403,"skyrizi 150 mg/ml sol inj carp plas trans x 2,4 ml + disp autoinj - risanquizumabe &#x2013 carp",0.86,112383,guselcumabe 200 mg sol dil infus fa 20 ml - tremfya,0.240747843333469,87201,sugamadex sodico 100 mg/ml sol inj iv fa 2 ml,0.9523926973342896,0.6506281081335518,0.9523926973342896,0.2778608907970753,spacy,87201,sugamadex sodico 100 mg/ml sol inj iv fa 2 ml,METOTREXATO (25MG/ML SOL INJ/DIL INFUS IV/IM/IT FA 2ML),revisar,METOTREXATO (25MG/ML SOL INJ/DIL INFUS IV/IM/IT FA 2ML),15.6,15.6,15.6,87201,36.98,B,sugamadex sodico 100 mg/ml sol inj iv fa 2 ml,87201,9489.068,0.38,3606.0,-57.8,False
TESTE RÂ¿PIDO DENGUE,ANTICORPO ANTI-DENGUE NS1 CONJUGADO A OURO,1,['MED LEVENSOHN'],106529,teste de urease,0.65,87755,tipoia p/ gesso em tnt,0.5,88090,fita teste freestyle optium neo h,0.86,106529,teste de urease,0.2622645924807964,84220,coletor universal esteril 80ml  (hun),0.6558775305747986,0.585628424611119,0.86,0.221503269174243,fuzz_wratio,88090,fita teste freestyle optium neo h,TESTE RÂ¿PIDO DENGUE,revisar,TESTE RÂ¿PIDO DENGUE,7.5,7.5,7.5,88090,0.93,A,fita teste freestyle optium neo h,88090,9536.406,0.35,3338.0,706.5,False
"CARBAZITAXEL (40MG SOL INJ IV FRASCO AMPOLA 1ML + DILUENTE 1,5ML)",CABAZITAXEL,2,['EUROFARMA ONCO'],87047,ocrelizumabe 30 mg/ml sol inj iv fa 10 ml ocrevus,0.65,106331,etilefrina 10mg/ml sol inj amp 1ml,0.57,110403,"skyrizi 150 mg/ml sol inj carp plas trans x 2,4 ml + disp autoinj - risanquizumabe &#x2013 carp",0.86,87063,omeprazol 40 mg po liof inj fa + diluente,0.3866520337540245,87201,sugamadex sodico 100 mg/ml sol inj iv fa 2 ml,0.9838657975196838,0.6901035662547417,0.9838657975196838,0.2362610007743574,spacy,87201,sugamadex sodico 100 mg/ml sol inj iv fa 2 ml,"CARBAZITAXEL (40MG SOL INJ IV FRASCO AMPOLA 1ML + DILUENTE 1,5ML)",revisar,"CARBAZITAXEL (40MG SOL INJ IV FRASCO AMPOLA 1ML + DILUENTE 1,5ML)",1750.0,1000.0,2500.0,87201,36.98,B,sugamadex sodico 100 mg/ml sol inj iv fa 2 ml,87201,9489.068,0.35,3321.0,4632.3,False
CLORIDRATO DE EPIRRUBICINA (2MG/ML SOL INJ IV FRASCO 25ML),CLORIDRATO DE EPIRRUBICINA,1,['ACCORD'],86704,"escetamina, cloridrato de 50 mg/ml sol inj amp 2 ml im/ev (ketamin)",0.65,86704,"escetamina, cloridrato de 50 mg/ml sol inj amp 2 ml im/ev (ketamin)",0.63,110403,"skyrizi 150 mg/ml sol inj carp plas trans x 2,4 ml + disp autoinj - risanquizumabe &#x2013 carp",0.86,86865,"hidroxizina, cloridrato de 2 mg/ml sol or fr 120 ml",0.2298668848840223,87201,sugamadex sodico 100 mg/ml sol inj iv fa 2 ml,0.9660540819168092,0.6671841933601663,0.9660540819168092,0.2825887181957794,spacy,87201,sugamadex sodico 100 mg/ml sol inj iv fa 2 ml,CLORIDRATO DE EPIRRUBICINA (2MG/ML SOL INJ IV FRASCO 25ML),revisar,CLORIDRATO DE EPIRRUBICINA (2MG/ML SOL INJ IV FRASCO 25ML),190.0,190.0,190.0,87201,36.98,B,sugamadex sodico 100 mg/ml sol inj iv fa 2 ml,87201,9489.068,0.35,3321.0,413.8,False
CLORIDRATO DE IRINOTECANO INJETAVEL (100MG SOL IV 5ML OL),CLORIDRATO DE IRINOTECANO TRI-HIDRATADO,2,['EUROFARMA ONCO'],86705,"escetamina, cloridrato de 50 mg/ml sol inj amp 10 ml im/ev (ketamin)",0.65,86705,"escetamina, cloridrato de 50 mg/ml sol inj amp 10 ml im/ev (ketamin)",0.63,110403,"skyrizi 150 mg/ml sol inj carp plas trans x 2,4 ml + disp autoinj - risanquizumabe &#x2013 carp",0.86,86865,"hidroxizina, cloridrato de 2 mg/ml sol or fr 120 ml",0.213767236557326,87201,sugamadex sodico 100 mg/ml sol inj iv fa 2 ml,0.9263917207717896,0.6560317914658231,0.9263917207717896,0.2788411262128432,spacy,87201,sugamadex sodico 100 mg/ml sol inj iv fa 2 ml,CLORIDRATO DE IRINOTECANO INJETAVEL (100MG SOL IV 5ML OL),revisar,CLORIDRATO DE IRINOTECANO INJETAVEL (100MG SOL IV 5ML OL),41.5,30.0,53.0,87201,36.98,B,sugamadex sodico 100 mg/ml sol inj iv fa 2 ml,87201,9489.068,0.35,3321.0,12.2,False
CLORIDRATO DE GENCITABINA (40MG/ML SOL DIL INFUS IV FA 25ML),CLORIDRATO DE GENCITABINA,1,['GLENMARK'],86704,"escetamina, cloridrato de 50 mg/ml sol inj amp 2 ml im/ev (ketamin)",0.66,83673,"fentanila, citrato de 50 mcg/ml sol inj fa 10 ml",0.63,110403,"skyrizi 150 mg/ml sol inj carp plas trans x 2,4 ml + disp autoinj - risanquizumabe &#x2013 carp",0.86,106817,capecitabina 500 mg com rev,0.303800776651591,87201,sugamadex sodico 100 mg/ml sol inj iv fa 2 ml,0.9493181705474854,0.6806237894398153,0.9493181705474854,0.2496778860194993,spacy,87201,sugamadex sodico 100 mg/ml sol inj iv fa 2 ml,CLORIDRATO DE GENCITABINA (40MG/ML SOL DIL INFUS IV FA 25ML),revisar,CLORIDRATO DE GENCITABINA (40MG/ML SOL DIL INFUS IV FA 25ML),40.065417,40.065417,40.065417,87201,36.98,B,sugamadex sodico 100 mg/ml sol inj iv fa 2 ml,87201,9489.068,0.34,3226.0,8.3,False
"GESTODENO+ETINILESTRADIOL SOLIDO (0,075+0,02MG)",GESTODENO+ETINILESTRADIOL,2,['FQM'],102362,gaze esteril em rolo 2m,0.52,84859,029/06 atestado medico 100 x 1,0.51,102111,diamax ig tp 1.0 1000ml,0.86,87638,campo fenestrado 10cm 75 x 75cm pp leve esteril,0.1182817887675997,86691,"dexametasona 0,7 mg impl intravitrea ozurdex",0.8872684836387634,0.5791100544812726,0.8872684836387634,0.314043654451965,spacy,86691,"dexametasona 0,7 mg impl intravitrea ozurdex","GESTODENO+ETINILESTRADIOL SOLIDO (0,075+0,02MG)",revisar,"GESTODENO+ETINILESTRADIOL SOLIDO (0,075+0,02MG)",0.4796805,0.390988,0.568373,86691,2904.1,B,"dexametasona 0,7 mg impl intravitrea ozurdex",86691,6592.307,0.48,3164.0,-100.0,False
CLORIDRATO DE GRANISETRONA (1MG/ML SOLUCAO INJETAVEL IV 1ML),CLORIDRATO DE GRANISETRONA,4,"['BAGO', 'EUROFARMA ONCO']",86649,"cloreto de sodio 0,9% (9 mg/ml) sol inj iv amp 10 ml",0.67,106331,etilefrina 10mg/ml sol inj amp 1ml,0.66,110403,"skyrizi 150 mg/ml sol inj carp plas trans x 2,4 ml + disp autoinj - risanquizumabe &#x2013 carp",0.86,87066,ondansetrona 2 mg/ml sol inj 4 ml amp,0.3132649106552472,87201,sugamadex sodico 100 mg/ml sol inj iv fa 2 ml,0.9516341090202332,0.6909798039350961,0.9516341090202332,0.2452432131923603,spacy,87201,sugamadex sodico 100 mg/ml sol inj iv fa 2 ml,CLORIDRATO DE GRANISETRONA (1MG/ML SOLUCAO INJETAVEL IV 1ML),revisar,CLORIDRATO DE GRANISETRONA (1MG/ML SOLUCAO INJETAVEL IV 1ML),84.33841675,26.0,189.185,87201,36.98,B,sugamadex sodico 100 mg/ml sol inj iv fa 2 ml,87201,9489.068,0.33,3131.0,128.1,False
CLORIDRATO DE GENCITABINA (40MG/ML SOL DIL INFUS IV FA 5ML),CLORIDRATO DE GENCITABINA,1,['GLENMARK'],83673,"fentanila, citrato de 50 mcg/ml sol inj fa 10 ml",0.67,83673,"fentanila, citrato de 50 mcg/ml sol inj fa 10 ml",0.65,110403,"skyrizi 150 mg/ml sol inj carp plas trans x 2,4 ml + disp autoinj - risanquizumabe &#x2013 carp",0.86,106817,capecitabina 500 mg com rev,0.3141804003528797,87201,sugamadex sodico 100 mg/ml sol inj iv fa 2 ml,0.9493181705474854,0.688699714180073,0.9493181705474854,0.2446312691271032,spacy,87201,sugamadex sodico 100 mg/ml sol inj iv fa 2 ml,CLORIDRATO DE GENCITABINA (40MG/ML SOL DIL INFUS IV FA 5ML),revisar,CLORIDRATO DE GENCITABINA (40MG/ML SOL DIL INFUS IV FA 5ML),20.022291,20.022291,20.022291,87201,36.98,B,sugamadex sodico 100 mg/ml sol inj iv fa 2 ml,87201,9489.068,0.33,3131.0,-45.9,False
METOTREXATO (100MG/ML SOL INJ/DIL INFUS IV/IM/IT FA 10ML),METOTREXATO,1,['BLAU'],116736,addaven sol inj amp 10ml,0.67,86732,dopamina 5 mg/ml sol inj iv amp 10 ml,0.57,110403,"skyrizi 150 mg/ml sol inj carp plas trans x 2,4 ml + disp autoinj - risanquizumabe &#x2013 carp",0.86,112383,guselcumabe 200 mg sol dil infus fa 20 ml - tremfya,0.2415156473237352,87201,sugamadex sodico 100 mg/ml sol inj iv fa 2 ml,0.9571598768234252,0.6597351048294321,0.9571598768234252,0.2791204018794258,spacy,87201,sugamadex sodico 100 mg/ml sol inj iv fa 2 ml,METOTREXATO (100MG/ML SOL INJ/DIL INFUS IV/IM/IT FA 10ML),revisar,METOTREXATO (100MG/ML SOL INJ/DIL INFUS IV/IM/IT FA 10ML),58.0,58.0,58.0,87201,36.98,B,sugamadex sodico 100 mg/ml sol inj iv fa 2 ml,87201,9489.068,0.33,3131.0,56.8,False
CLORIDRATO DE TOPOTECANA (4MG PO LIOF SOL INJ IV FRASCO AMPOLA 4ML),CLORIDRATO DE TOPOTECANA,1,['ACCORD'],86583,cefepima 1 g po liof inj fa,0.68,87217,"suxametonio, cloreto de 100 mg po liof inj fa",0.61,110403,"skyrizi 150 mg/ml sol inj carp plas trans x 2,4 ml + disp autoinj - risanquizumabe &#x2013 carp",0.86,102978,sacituzumabe govitecana 200 mg po liof sol inj iv fa trodelvy ,0.2526367579512967,87201,sugamadex sodico 100 mg/ml sol inj iv fa 2 ml,0.932652235031128,0.667057798596485,0.932652235031128,0.2659581685316118,spacy,87201,sugamadex sodico 100 mg/ml sol inj iv fa 2 ml,CLORIDRATO DE TOPOTECANA (4MG PO LIOF SOL INJ IV FRASCO AMPOLA 4ML),revisar,CLORIDRATO DE TOPOTECANA (4MG PO LIOF SOL INJ IV FRASCO AMPOLA 4ML),380.0,380.0,380.0,87201,36.98,B,sugamadex sodico 100 mg/ml sol inj iv fa 2 ml,87201,9489.068,0.32,3037.0,927.6,False
METOTREXATO (100MG/ ML SOL INJ IV FA 5ML),METOTREXATO,1,['ACCORD'],87047,ocrelizumabe 30 mg/ml sol inj iv fa 10 ml ocrevus,0.69,113736,propofol 10mg/ml sol inj fa 20ml,0.66,86318,ceftazidima + avibactam 2000 mg + 500 mg po liof inj fa (torgena),0.86,86979,metoclopramida 5 mg/ml sol inj iv/im 2 ml amp,0.1838133571886308,87201,sugamadex sodico 100 mg/ml sol inj iv fa 2 ml,0.9749157428741456,0.6737458200125552,0.9749157428741456,0.3024404511895067,spacy,87201,sugamadex sodico 100 mg/ml sol inj iv fa 2 ml,METOTREXATO (100MG/ ML SOL INJ IV FA 5ML),revisar,METOTREXATO (100MG/ ML SOL INJ IV FA 5ML),33.0,33.0,33.0,87201,36.98,B,sugamadex sodico 100 mg/ml sol inj iv fa 2 ml,87201,9489.068,0.31,2942.0,-10.8,False
RIODEINE(PVPI AQUOSO) DERMO SUAVE 100ML,IODOPOVIDONA,1,['RIOQUIMICA'],84210,"clorexidina 0,2% solução aquosa 100ml",0.59,84210,"clorexidina 0,2% solução aquosa 100ml",0.59,88079,"fita médica suave hipoalergênica transparente 100mm x 4,5m",0.86,84210,"clorexidina 0,2% solução aquosa 100ml",0.2179567561747315,106125,fresubin original 500ml (sf),0.9046881794929504,0.6325289871335364,0.9046881794929504,0.2744545735889607,spacy,106125,fresubin original 500ml (sf),RIODEINE(PVPI AQUOSO) DERMO SUAVE 100ML,revisar,RIODEINE(PVPI AQUOSO) DERMO SUAVE 100ML,6.45,6.45,6.45,106125,65.4,A,fresubin original 500ml (sf),106125,7154.760000000001,0.41,2933.0,-90.1,False
PlACA ELETROCIRÃRGICA,PRODUTOS PARA SAUDE,1,['3M'],92807,eletrodo p/ capsula endoscopica pillcam,0.55,92807,eletrodo p/ capsula endoscopica pillcam,0.55,83841,placa de bisturi universal ref:9160f,0.86,87515,eletrodo descartavel adulto,0.1981795422139421,87751,capa para microscópio cirúrgico ccom visor,0.5937504172325134,0.5503859918892912,0.86,0.2354734531619845,fuzz_wratio,83841,placa de bisturi universal ref:9160f,PlACA ELETROCIRÃRGICA,revisar,PlACA ELETROCIRÃRGICA,12.2663,12.2663,12.2663,83841,9.23,A,placa de bisturi universal ref:9160f,83841,6413.004,0.45,2886.0,32.9,False
OXALIPLATINA INJETAVEL (5MG/ML SOL INJ IV 20ML),OXALIPLATINA,3,"['ACCORD', 'BLAU']",86437,agua para injetaveis sol inj amp 20 ml,0.7,86437,agua para injetaveis sol inj amp 20 ml,0.7,110403,"skyrizi 150 mg/ml sol inj carp plas trans x 2,4 ml + disp autoinj - risanquizumabe &#x2013 carp",0.86,86437,agua para injetaveis sol inj amp 20 ml,0.2566188864772067,87201,sugamadex sodico 100 mg/ml sol inj iv fa 2 ml,0.980829656124115,0.6994897085202643,0.980829656124115,0.2743404844351856,spacy,87201,sugamadex sodico 100 mg/ml sol inj iv fa 2 ml,OXALIPLATINA INJETAVEL (5MG/ML SOL INJ IV 20ML),revisar,OXALIPLATINA INJETAVEL (5MG/ML SOL INJ IV 20ML),58.666666666666664,52.0,64.0,87201,36.98,B,sugamadex sodico 100 mg/ml sol inj iv fa 2 ml,87201,9489.068,0.3,2847.0,58.6,False
OXALIPLATINA INJETAVEL ( 5MG/ML SOL INJ IV 10ML),OXALIPLATINA,3,"['ACCORD', 'BLAU']",83644,agua para injetaveis sol inj amp 10 ml,0.7,83644,agua para injetaveis sol inj amp 10 ml,0.7,110403,"skyrizi 150 mg/ml sol inj carp plas trans x 2,4 ml + disp autoinj - risanquizumabe &#x2013 carp",0.86,83644,agua para injetaveis sol inj amp 10 ml,0.2558431037377094,87201,sugamadex sodico 100 mg/ml sol inj iv fa 2 ml,0.980829656124115,0.6993345519723648,0.980829656124115,0.2746536137349882,spacy,87201,sugamadex sodico 100 mg/ml sol inj iv fa 2 ml,OXALIPLATINA INJETAVEL ( 5MG/ML SOL INJ IV 10ML),revisar,OXALIPLATINA INJETAVEL ( 5MG/ML SOL INJ IV 10ML),32.1,26.1,35.75,87201,36.98,B,sugamadex sodico 100 mg/ml sol inj iv fa 2 ml,87201,9489.068,0.3,2847.0,-13.2,False
FLUORURACILA (50MG/ML SOL INJ IV FA 10ML),FLUORURACILA,3,"['ACCORD', 'EUROFARMA ONCO']",101571,rituximabe 10 mg/ ml sol inj iv fa 50 ml riximyo ,0.7,86732,dopamina 5 mg/ml sol inj iv amp 10 ml,0.66,86318,ceftazidima + avibactam 2000 mg + 500 mg po liof inj fa (torgena),0.86,86815,fluoresceina sodica 1% sol oft fr 5 ml,0.2345699128841144,87201,sugamadex sodico 100 mg/ml sol inj iv fa 2 ml,0.9771844744682312,0.6863508774704691,0.9771844744682312,0.2827211108804043,spacy,87201,sugamadex sodico 100 mg/ml sol inj iv fa 2 ml,FLUORURACILA (50MG/ML SOL INJ IV FA 10ML),revisar,FLUORURACILA (50MG/ML SOL INJ IV FA 10ML),10.516666666666667,5.78,13.77,87201,36.98,B,sugamadex sodico 100 mg/ml sol inj iv fa 2 ml,87201,9489.068,0.3,2847.0,-71.6,False
MITOXANTRONA INJETAVEL (2MG/ML SOL INJ IV 10ML),MITOXANTRONA,1,['FARMARIN ONCO'],83644,agua para injetaveis sol inj amp 10 ml,0.7,83644,agua para injetaveis sol inj amp 10 ml,0.65,110403,"skyrizi 150 mg/ml sol inj carp plas trans x 2,4 ml + disp autoinj - risanquizumabe &#x2013 carp",0.86,83644,agua para injetaveis sol inj amp 10 ml,0.2343997199253499,87201,sugamadex sodico 100 mg/ml sol inj iv fa 2 ml,0.9817195534706116,0.6852238546791922,0.9817195534706116,0.2842348743823342,spacy,87201,sugamadex sodico 100 mg/ml sol inj iv fa 2 ml,MITOXANTRONA INJETAVEL (2MG/ML SOL INJ IV 10ML),revisar,MITOXANTRONA INJETAVEL (2MG/ML SOL INJ IV 10ML),667.999333,667.999333,667.999333,87201,36.98,B,sugamadex sodico 100 mg/ml sol inj iv fa 2 ml,87201,9489.068,0.3,2847.0,1706.4,False
BEVACIZUMABE (25 MG/ML SOL DIL INFUS IV CT FA VD TRANS X 4 ML),BEVACIZUMABE,2,"['BIOCON BIOLOGICS', 'CELLTRION HEALTHCARE']",112383,guselcumabe 200 mg sol dil infus fa 20 ml - tremfya,0.7,86545,bupivacaina 5 mg/ml com vaso sol inj fa 20 ml,0.63,108044,ravulizumabe 100 mg/ml fa 3 ml ultomiris,0.86,112383,guselcumabe 200 mg sol dil infus fa 20 ml - tremfya,0.2880272289882123,87201,sugamadex sodico 100 mg/ml sol inj iv fa 2 ml,0.941765308380127,0.6839585074736678,0.941765308380127,0.2536658141033724,spacy,87201,sugamadex sodico 100 mg/ml sol inj iv fa 2 ml,BEVACIZUMABE (25 MG/ML SOL DIL INFUS IV CT FA VD TRANS X 4 ML),revisar,BEVACIZUMABE (25 MG/ML SOL DIL INFUS IV CT FA VD TRANS X 4 ML),375.53499999999997,371.07,380.0,87201,36.98,B,sugamadex sodico 100 mg/ml sol inj iv fa 2 ml,87201,9489.068,0.3,2847.0,915.5,False
OXIMAX (DESINCRUSTANTE ACIDO) 5L,ACIDO FOSFORICO,1,['RIOQUIMICA'],111591,saco de lixo infectante branco 50l,0.62,111591,saco de lixo infectante branco 50l,0.62,84245,detergente enzimatico prolystica ultraconcetrado 5l,0.86,86426,acido folico 5 mg com,0.1917571015248943,84245,detergente enzimatico prolystica ultraconcetrado 5l,0.7421764135360718,0.6067867030121932,0.86,0.2525104453445723,fuzz_wratio,84245,detergente enzimatico prolystica ultraconcetrado 5l,OXIMAX (DESINCRUSTANTE ACIDO) 5L,revisar,OXIMAX (DESINCRUSTANTE ACIDO) 5L,138.45,138.45,138.45,84245,980.0,A,detergente enzimatico prolystica ultraconcetrado 5l,84245,7252.0,0.38,2756.0,-85.9,False
